num_nodes,num_edges,ratio_n_m,ratio_m_n,density,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,best_alg
1047,2094,0.5,2.0,0.0038240917782026,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3770,1227322,0.0030717285276398,325.5496021220159,0.1727511818105682,569,731,651.0992042440319,652.0,636.0,666.0,0.0352897088913275,6.539076248544268,astar_alg
4851,270300,0.0179467258601553,55.72047000618429,0.022977513404612,78,161,111.4409400123686,111.0,104.0,119.0,0.0937621277934539,5.416043889329259,bfs_alg
4453,1532591,0.002905537093719,344.17044688973726,0.1546138575425594,606,783,688.3408937794745,688.0,672.0,704.0,0.0352209467119309,6.613824974818627,dfs_alg
2874,5263,0.5460763822914687,1.8312456506611,0.0012747968330394,2,4,3.662491301322199,4.0,3.0,4.0,0.1299099972336768,0.9340752870817984,astar_alg
2098,235343,0.0089146479818817,112.17492850333652,0.1069861025306023,177,271,224.34985700667303,224.0,215.0,234.0,0.0631322441058105,5.828623926484884,dfs_alg
3761,805811,0.0046673475542031,214.2544536027652,0.1139651348950878,363,494,428.5089072055304,429.0,415.0,442.0,0.0460807391661438,6.326457403020724,bfs_alg
2067,4042,0.5113805047006432,1.9554910498306728,0.0018930213454314,2,4,3.910982099661345,4.0,4.0,4.0,0.0745301153241473,0.4400449346145115,astar_alg
3775,7374,0.5119338215351235,1.9533774834437083,0.0010351761968435,2,4,3.906754966887417,4.0,4.0,4.0,0.0753558943685443,0.4520695599213314,astar_alg
2571,297340,0.0086466671150871,115.65149747180084,0.0900011653477049,187,283,231.3029949436017,231.0,222.0,241.0,0.0614727872578852,5.852092841261193,astar_alg
1701,103424,0.0164468595297029,60.80188124632569,0.0715316249956772,91,156,121.60376249265138,121.0,114.0,129.0,0.0877145300717308,5.436000565872814,dfs_alg
1826,7304,0.25,4.0,0.0043835616438356,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,dfs_alg
4307,12900,0.3338759689922481,2.99512421639192,0.0013911399054305,3,15,5.99024843278384,6.0,5.0,7.0,0.2343196786361873,2.489437844942449,astar_alg
892,3568,0.25,4.0,0.0089786756453423,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
4384,13131,0.3338664229685477,2.9952098540145986,0.0013667396094066,3,15,5.990419708029197,6.0,5.0,7.0,0.2347778032255736,2.493758312252848,astar_alg
596,11540,0.0516464471403812,19.36241610738255,0.0650837516214539,23,53,38.7248322147651,39.0,35.0,43.0,0.155598225278285,4.595068197538297,bfs_alg
3483,13932,0.25,4.0,0.0022975301550832,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
2331,95913,0.0243032748428263,41.14671814671814,0.0353190713705735,56,113,82.29343629343629,82.0,76.0,88.0,0.1063453253540011,5.154725608444519,bfs_alg
3805,6844,0.5559614260666277,1.7986859395532195,0.0009456813562319,2,4,3.597371879106439,4.0,3.0,4.0,0.1369238336511889,0.9823971873783158,astar_alg
3536,14144,0.25,4.0,0.0022630834512022,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4810,14407,0.3338654820573332,2.995218295218295,0.00124567198803,3,14,5.99043659043659,6.0,5.0,7.0,0.2314635273499347,2.482731704852817,astar_alg
405,768,0.52734375,1.8962962962962964,0.0093876054272093,2,4,3.7925925925925927,4.0,4.0,4.0,0.1131464715465643,0.7735344901316092,dfs_alg
1374,32662,0.0420672340946665,23.771470160116447,0.0346270504881521,27,71,47.542940320232894,48.0,43.0,52.0,0.1454984799363224,4.8078935207476645,bfs_alg
5055,156660,0.0322673305247031,30.991097922848663,0.0122639880976844,37,95,61.982195845697326,62.0,57.0,67.0,0.1247923762113574,4.986928096087221,astar_alg
1790,27647,0.064744818605997,15.445251396648043,0.0172669104490196,16,51,30.89050279329609,31.0,27.0,35.0,0.1816792859090456,4.515254491163086,astar_alg
3236,371524,0.0087100698743553,114.80964153275649,0.0709796856462173,182,284,229.61928306551297,229.0,220.0,239.0,0.0625795569358358,5.870791552578919,dfs_alg
2345,7017,0.3341883996009691,2.992324093816632,0.002553177554451,3,13,5.984648187633263,6.0,5.0,7.0,0.2312507272245319,2.47344184852236,astar_alg
961,31785,0.030234387289602,33.074921956295526,0.068906087408949,43,93,66.14984391259105,66.0,61.0,72.0,0.1224077134907708,5.014781782303534,bfs_alg
3952,7904,0.5,2.0,0.0010124019235636,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
4797,14368,0.3338669265033407,2.9952053366687514,0.001249043092856,3,16,5.990410673337503,6.0,5.0,7.0,0.2317779391893523,2.481152808860172,dfs_alg
3356,198392,0.0169160046776079,59.11561382598331,0.03524030630461,81,155,118.23122765196662,118.0,111.0,125.0,0.0906195089257348,5.454358165603137,bfs_alg
2622,7847,0.3341404358353511,2.9927536231884058,0.0022836731195638,3,12,5.985507246376812,6.0,5.0,7.0,0.2297732260043732,2.472648133778914,astar_alg
2829,5658,0.5,2.0,0.0014144271570014,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3063,491499,0.0062319557109983,160.46327130264447,0.1048094521898396,268,399,320.92654260528894,321.0,309.0,333.0,0.0516599307825132,6.069247616504764,bfs_alg
4861,4860,1.0002057613168724,0.9997942810121374,0.0004114379757251,1,2,1.9995885620242748,2.0,2.0,2.0,0.0101419667509045,0.0052209157083736,astar_alg
4547,4546,1.0002199736031676,0.9997800747745766,0.0004398504508467,1,2,1.9995601495491533,2.0,2.0,2.0,0.0104863057074817,0.0055390705951492,astar_alg
1134,3383,0.3352054389595034,2.9832451499118164,0.0052660991172318,3,12,5.966490299823633,6.0,5.0,7.0,0.2370640056385282,2.506445588966607,astar_alg
2208,222873,0.0099069873874358,100.93885869565216,0.0914715529638896,164,249,201.8777173913044,202.0,193.0,211.0,0.0655766211877998,5.741884142362993,astar_alg
3418,10254,0.3333333333333333,3.0,0.0017559262510974,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
3474,738009,0.004707259667565,212.4378238341969,0.1223367830890854,360,492,424.8756476683938,425.0,412.0,438.0,0.0459157858376609,6.30545768278329,astar_alg
2132,131284,0.0162396026933975,61.57786116322702,0.0577924553385518,87,160,123.15572232645404,123.0,116.0,130.0,0.0843802075326575,5.4016015356683535,astar_alg
5023,102792,0.048865670480193,20.46426438383436,0.008149846429245,22,67,40.92852876766872,41.0,37.0,45.0,0.1538922960522371,4.693585622982908,bfs_alg
743,742,1.0013477088948788,0.9986541049798116,0.0026917900403768,1,2,1.997308209959623,2.0,2.0,2.0,0.0259412082950406,0.0268586002174349,astar_alg
2652,16267,0.1630294461179074,6.133861236802414,0.0046275829775951,3,25,12.267722473604827,12.0,10.0,15.0,0.2848573285597384,3.839838374779706,astar_alg
3543,74071,0.0478324850481294,20.90629410104432,0.0118047962174163,20,65,41.81258820208863,42.0,37.0,46.0,0.1548394613387943,4.732406483572722,astar_alg
1243,2362,0.5262489415749365,1.9002413515687853,0.0030599699703201,2,4,3.8004827031375705,4.0,4.0,4.0,0.107252254249409,0.7381542094751155,astar_alg
5003,20012,0.25,4.0,0.0015993602558976,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
712,1327,0.5365486058779201,1.86376404494382,0.0052426555413328,2,4,3.72752808988764,4.0,3.0,4.0,0.1227825933396836,0.8762243451860978,dfs_alg
2447,7341,0.3333333333333333,3.0,0.0024529844644317,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
4402,8671,0.507669242301926,1.969786460699682,0.0008951540380366,2,4,3.939572921399364,4.0,4.0,4.0,0.0614431868565665,0.3323135005912196,astar_alg
1879,5618,0.3344606621573514,2.989888238424694,0.0031841195297387,3,13,5.979776476849388,6.0,5.0,7.0,0.2329239879455498,2.477879472236561,astar_alg
3816,11448,0.3333333333333333,3.0,0.001572739187418,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
2826,8459,0.3340820427946566,2.9932767162066525,0.0021191339583763,3,12,5.986553432413305,6.0,5.0,7.0,0.2316628366917826,2.4810894508719272,astar_alg
1278,144543,0.0088416595753512,113.10093896713614,0.1771353781787566,184,283,226.2018779342723,226.0,217.0,236.0,0.0600108884499669,5.760027714473009,bfs_alg
473,1401,0.337615988579586,2.9619450317124736,0.0125506145411545,3,11,5.923890063424947,6.0,5.0,7.0,0.2161156113187967,2.3831911487150386,astar_alg
1834,3523,0.5205790519443656,1.920937840785169,0.0020959496353357,2,4,3.841875681570338,4.0,4.0,4.0,0.096511996736403,0.6410749661861084,dfs_alg
4374,8613,0.5078369905956113,1.969135802469136,0.0009005880642438,2,4,3.938271604938272,4.0,4.0,4.0,0.0620657989756217,0.3375142535533614,astar_alg
3856,707818,0.0054477280882938,183.5627593360996,0.095233597580337,311,428,367.1255186721992,367.0,355.0,380.0,0.0495954316655466,6.2059762489047845,astar_alg
2591,197936,0.013090089725972,76.39367039752992,0.0589912512722238,110,197,152.78734079505983,153.0,144.0,161.0,0.0779021984796836,5.597006203187396,astar_alg
4541,1690993,0.0026854043748259,372.38339572781325,0.1640455487787723,661,827,744.7667914556265,744.0,728.0,761.0,0.0328349264965039,6.633217746970389,dfs_alg
3581,7162,0.5,2.0,0.0011173184357541,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
446,1320,0.3378787878787879,2.9596412556053813,0.013301758452159,3,11,5.9192825112107625,6.0,5.0,7.0,0.2171825813585113,2.384597028003548,astar_alg
4919,1161050,0.0042366823134231,236.03374669648304,0.0959876969078824,392,550,472.06749339296607,472.0,458.0,486.0,0.0440011793467972,6.401141753832556,astar_alg
213,622,0.342443729903537,2.92018779342723,0.0275489414474267,3,9,5.84037558685446,6.0,5.0,7.0,0.2158715623361266,2.3597874519588373,astar_alg
4761,9384,0.5073529411764706,1.9710144927536235,0.0008281573498964,2,4,3.942028985507247,4.0,4.0,4.0,0.0601864174402385,0.3222661672903091,dfs_alg
1648,3177,0.5187283600881335,1.9277912621359223,0.0023409729959149,2,4,3.8555825242718447,4.0,4.0,4.0,0.092943412618369,0.6071476096360725,dfs_alg
526,1560,0.3371794871794872,2.9657794676806084,0.0112982074959261,3,11,5.931558935361217,6.0,5.0,7.0,0.2238740180031699,2.4199360562674745,astar_alg
2373,4612,0.5145273200346921,1.9435313948588284,0.0016387279889197,2,4,3.887062789717657,4.0,4.0,4.0,0.0827868129547027,0.5162815434862812,astar_alg
4033,1557045,0.0025901627762845,386.0761219935532,0.1915060128936275,694,856,772.1522439871063,772.0,755.0,789.0,0.032921001105997,6.680002923634458,astar_alg
4865,311234,0.0156313256263775,63.97410071942446,0.0263051400984475,87,175,127.94820143884893,128.0,121.0,135.0,0.0862011290010433,5.49640205641776,astar_alg
3787,295367,0.012821337522472,77.99498283601795,0.0412017870237812,117,203,155.9899656720359,156.0,148.0,164.0,0.0781153692495499,5.637333733801859,bfs_alg
3881,1478145,0.0026255881527184,380.8670445761402,0.1963232188536805,674,847,761.7340891522804,762.0,744.0,778.0,0.0329998452359692,6.666121332517722,dfs_alg
4730,1028598,0.0045984923167262,217.462579281184,0.0919697945786356,367,509,434.9251585623679,435.0,422.0,448.0,0.045995950280562,6.351733774206688,dfs_alg
3883,1341467,0.0028945922635443,345.4718001545197,0.1779865018828025,613,773,690.9436003090394,691.0,675.0,707.0,0.0347643278592864,6.598284983085708,dfs_alg
3383,6550,0.5164885496183206,1.9361513449600949,0.0011449741838912,2,4,3.872302689920189,4.0,4.0,4.0,0.08709973840935,0.5574711126211946,dfs_alg
2807,8402,0.3340871221137824,2.993231207695048,0.0021334506113293,3,12,5.986462415390096,6.0,5.0,7.0,0.2319352645535405,2.4831322059846594,astar_alg
3434,6733,0.5100252487746918,1.960687245195108,0.0011422588087358,2,4,3.921374490390216,4.0,4.0,4.0,0.0697324006220979,0.4018890593501203,dfs_alg
3905,7684,0.5081988547631442,1.967733674775928,0.0010080602842089,2,4,3.935467349551856,4.0,4.0,4.0,0.0634825825093197,0.3487818775515624,astar_alg
4932,2126794,0.0023189834088303,431.2234387672344,0.1749030374233358,768,961,862.4468775344687,862.0,845.0,880.0,0.0301988721447977,6.723045832456433,bfs_alg
969,2907,0.3333333333333333,3.0,0.006198347107438,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
2639,5158,0.5116324156649864,1.9545282303902995,0.0014818258001442,2,4,3.909056460780599,4.0,4.0,4.0,0.0748909379082277,0.4456416098694039,astar_alg
1097,37031,0.0296238286840755,33.75660893345488,0.0615996513384213,41,96,67.51321786690976,68.0,62.0,73.0,0.1201363327339773,5.016396839869717,astar_alg
3518,7036,0.5,2.0,0.0011373329542223,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,bfs_alg
1117,1116,1.0008960573476702,0.999104744852283,0.0017905102954341,1,2,1.998209489704566,2.0,2.0,2.0,0.0211572024249419,0.0189199931238262,astar_alg
4032,1319604,0.0030554620931734,327.2827380952381,0.1623829015605249,576,745,654.5654761904761,654.0,638.0,670.0,0.0361042213803581,6.584128522907447,astar_alg
4970,19880,0.25,4.0,0.0016099818877037,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
2784,5462,0.5097034053460271,1.961925287356321,0.0014099355281037,2,4,3.923850574712644,4.0,4.0,4.0,0.0689628206084091,0.3935122286844185,astar_alg
2490,4867,0.5116087939182248,1.9546184738955823,0.0015706054430659,2,4,3.9092369477911646,4.0,4.0,4.0,0.0749022059753569,0.4452533391761882,dfs_alg
1014,44417,0.0228290969673773,43.803747534516766,0.0864832132961831,59,121,87.60749506903353,88.0,81.0,94.0,0.1055233471378471,5.2192073311183735,dfs_alg
3912,11715,0.3339308578745198,2.9946319018404908,0.0015313893642753,3,14,5.9892638036809815,6.0,5.0,7.0,0.2349683150163391,2.502070592715409,astar_alg
3577,274971,0.0130086445479705,76.87195974280122,0.0429932660753921,108,197,153.74391948560245,154.0,145.0,162.0,0.0784383324529788,5.622857829397509,bfs_alg
2418,3732,0.6479099678456591,1.543424317617866,0.0012771405193362,0,11,3.086848635235732,3.0,2.0,4.0,0.5751540775254331,2.819633256957681,bfs_alg
671,1992,0.3368473895582329,2.968703427719821,0.0088618012767755,3,11,5.937406855439642,6.0,5.0,7.0,0.230737822436065,2.472122587401298,dfs_alg
3363,664980,0.0050572949562392,197.7341659232828,0.1176288910905905,331,463,395.4683318465656,395.0,383.0,408.0,0.0475430649395471,6.247982677730497,astar_alg
3099,5162,0.6003487020534677,1.6656986124556308,0.001075338032573,2,4,3.3313972249112616,3.0,3.0,4.0,0.1421174449334108,0.9311442000572978,astar_alg
5090,15246,0.3338580611307884,2.9952848722986247,0.001177160492159,3,13,5.9905697445972494,6.0,5.0,7.0,0.2321629495034288,2.486419742484206,dfs_alg
3192,9553,0.3341358735475767,2.992794486215539,0.0018757721630934,3,12,5.985588972431078,6.0,5.0,7.0,0.2266616586038854,2.4556795178408435,astar_alg
827,826,1.0012106537530263,0.9987908101571948,0.0024183796856106,1,2,1.9975816203143888,2.0,2.0,2.0,0.0245884939607625,0.0245046980892046,astar_alg
321,384,0.8359375,1.1962616822429906,0.0074766355140186,0,7,2.392523364485981,2.0,1.0,3.0,0.6633498013750928,2.627624616759092,dfs_alg
2391,3982,0.6004520341536916,1.6654119615223757,0.0013936501770061,2,4,3.330823923044751,3.0,3.0,4.0,0.1423227554582008,0.9343222203193216,astar_alg
1756,5248,0.3346036585365853,2.988610478359909,0.0034058239069628,3,12,5.977220956719818,6.0,5.0,7.0,0.2312546349238874,2.476027734980908,dfs_alg
192,2750,0.0698181818181818,14.322916666666666,0.149978184991274,16,41,28.64583333333333,28.0,25.0,32.0,0.1677952313667509,4.210633224681303,astar_alg
4691,4690,1.0002132196162048,0.9997868258367086,0.0004263483265828,1,2,1.9995736516734173,2.0,2.0,2.0,0.0103241017430078,0.0053882188178897,astar_alg
4564,9128,0.5,2.0,0.0008766162612316,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
675,2004,0.3368263473053892,2.968888888888889,0.0088097593142103,3,11,5.937777777777778,6.0,5.0,7.0,0.2324026462759316,2.48219284562016,dfs_alg
1862,204011,0.0091269588404546,109.5655209452202,0.1177490821549921,176,266,219.1310418904404,220.0,209.0,228.0,0.0634098796635288,5.813655295775277,bfs_alg
3213,501007,0.0064130840487258,155.93121693121694,0.0970929121614053,255,372,311.8624338624339,312.0,300.0,323.0,0.0534673667373666,6.082147858357892,astar_alg
1505,2932,0.5133015006821282,1.9481727574750831,0.0025906552625998,2,4,3.8963455149501662,4.0,4.0,4.0,0.0804369195654571,0.4898785332063072,dfs_alg
768,54754,0.0140263725024655,71.29427083333333,0.1859042264232942,109,176,142.58854166666666,143.0,134.0,150.0,0.0797894341847684,5.500498990931328,dfs_alg
1700,3316,0.5126658624849216,1.9505882352941173,0.0022961603711525,2,4,3.901176470588236,4.0,4.0,4.0,0.078491186899867,0.4736655626193735,dfs_alg
3421,6520,0.5246932515337424,1.905875475007308,0.0011145470614077,2,4,3.811750950014616,4.0,4.0,4.0,0.1033358824567192,0.7055652448994442,astar_alg
4862,9724,0.5,2.0,0.0008228759514503,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
2355,428273,0.0054988290179394,181.85690021231423,0.1545088362041752,302,425,363.71380042462846,364.0,352.0,375.0,0.0476506725908731,6.117739594314408,astar_alg
1526,4558,0.3347959631417288,2.986893840104849,0.0039172378230883,3,12,5.973787680209699,6.0,5.0,7.0,0.2347482909479338,2.4987499769006454,astar_alg
2693,107223,0.0251158799884353,39.81544745636836,0.0295805701756079,52,111,79.63089491273672,79.0,74.0,85.0,0.1129115911620176,5.200377864926675,astar_alg
3706,14824,0.25,4.0,0.0021592442645074,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
530,14586,0.036336212806801,27.52075471698113,0.1040482219923672,35,75,55.04150943396226,55.0,50.0,60.0,0.1323860312215814,4.840121714049057,bfs_alg
3064,12256,0.25,4.0,0.0026118184786157,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3470,6583,0.5271152969770622,1.8971181556195968,0.0010937550623347,2,4,3.794236311239193,4.0,4.0,4.0,0.1072943376856302,0.7413259272563091,astar_alg
3385,13540,0.25,4.0,0.0023640661938534,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4375,13125,0.3333333333333333,3.0,0.0013717421124828,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
4291,7962,0.5389349409696056,1.8555115357725471,0.0008650403430175,2,4,3.7110230715450943,4.0,3.0,4.0,0.1226990561284237,0.8752353032470506,astar_alg
5050,20200,0.25,4.0,0.0015844721727074,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,dfs_alg
1341,5364,0.25,4.0,0.0059701492537313,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
1004,95347,0.0105299589918927,94.96713147410358,0.1893661644548426,149,227,189.9342629482072,190.0,182.0,198.0,0.0644045194864542,5.603796524686272,dfs_alg
3226,9678,0.3333333333333333,3.0,0.001860465116279,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
4604,1988372,0.0023154620966298,431.879235447437,0.1876511994123124,782,962,863.758470894874,864.0,845.0,882.0,0.0307270374607624,6.749084669221046,astar_alg
3493,61912,0.0564187879571004,17.724592041225307,0.0101515418334623,14,59,35.449184082450614,35.0,31.0,39.0,0.1691016584819106,4.620006158804139,astar_alg
2136,27698,0.0771174814065997,12.967228464419476,0.0121472866177231,9,46,25.93445692883895,26.0,22.0,29.0,0.1953880324105361,4.377073482138471,astar_alg
2340,145504,0.0160820321090829,62.18119658119658,0.0531690436778081,89,164,124.36239316239316,124.0,117.0,131.0,0.0888555349391253,5.4810932904834,dfs_alg
834,61229,0.0136209965865847,73.41606714628297,0.1762690687785905,109,181,146.83213429256594,147.0,139.0,154.75,0.0785270950271669,5.513887487608525,astar_alg
2397,7173,0.3341698034295274,2.9924906132665834,0.002497905353311,3,13,5.984981226533167,6.0,5.0,7.0,0.2324038119578485,2.479528537726525,astar_alg
3374,13496,0.25,4.0,0.0023717758671805,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4687,9374,0.5,2.0,0.0008536064874093,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
4103,8206,0.5,2.0,0.0009751340809361,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3229,12916,0.25,4.0,0.0024783147459727,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3904,1468900,0.0026577711212471,376.25512295081967,0.1928030350760029,665,854,752.5102459016393,753.0,736.0,769.0,0.0331298847779353,6.651060912758142,bfs_alg
1890,5670,0.3333333333333333,3.0,0.0031762837480148,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
752,50675,0.0148396645288603,67.38696808510639,0.1794593024902966,103,177,134.77393617021278,135.0,128.0,141.0,0.075907096755897,5.320833774807628,bfs_alg
4321,12942,0.3338742080049451,2.9951400138856745,0.0013866388953174,3,15,5.990280027771349,6.0,5.0,7.0,0.2343517271432124,2.489547430707044,astar_alg
1853,102725,0.0180384521781455,55.43712898003238,0.0598673099136418,81,145,110.87425796006475,111.0,104.0,117.0,0.0904866701590154,5.354088505216273,astar_alg
3186,6259,0.5090270011183895,1.9645323289391088,0.0012336152771988,2,4,3.929064657878217,4.0,4.0,4.0,0.0665709751289292,0.373797497741298,astar_alg
4884,9768,0.5,2.0,0.0008191685439279,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
4257,1162100,0.0036631959383874,272.9856706600893,0.1282827399718464,470,634,545.9713413201786,546.0,530.0,561.0,0.0405080826645446,6.485915203234471,dfs_alg
